"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.21093989626311e-21,0.707360906202632,0.388,0.095,4.73782310370222e-17,"9","M6PR"
2.21898475957154e-21,2.37790618026292,0.086,0.007,4.75506244128586e-17,"9","ZSCAN2"
2.25309331801084e-21,0.983582612686432,0.207,0.035,4.82815367116543e-17,"9","PRCC"
2.27436758961378e-21,0.869265701798507,0.19,0.03,4.87374230778336e-17,"9","RNPEPL1"
2.39886256710054e-21,1.13643609830225,0.129,0.016,5.14052259503975e-17,"9","BLM"
2.45165730548333e-21,1.66412013551817,0.095,0.009,5.25365643992023e-17,"9","SLC39A9"
2.53713110943183e-21,0.579202344772011,0.664,0.206,5.43681825440147e-17,"9","VAPA"
2.64732421286045e-21,0.886970783607374,0.5,0.141,5.67295105573866e-17,"9","PSMC5"
2.71320080042123e-21,2.37433174510507,0.078,0.006,5.81411799522265e-17,"9","LINC00426"
2.79608204123106e-21,0.72021842798907,0.491,0.136,5.99172420615404e-17,"9","BANF1"
2.82148062918325e-21,0.932428102990947,0.207,0.035,6.04615084027679e-17,"9","PTGES2"
2.85331650919731e-21,0.880606823907572,0.172,0.026,6.11437194755893e-17,"9","LAMTOR3"
3.17592999702031e-21,1.35400835770776,0.121,0.014,6.80570039061483e-17,"9","SIGMAR1"
3.29196705939408e-21,1.8293141505546,0.095,0.009,7.05435621157558e-17,"9","RBM47"
3.30583246019739e-21,3.53794294211985,0.034,0.001,7.08406837895698e-17,"9","BSCL2"
3.36193478939225e-21,2.67548939342067,0.034,0.001,7.20429006018866e-17,"9","SCIN"
3.38497943544542e-21,1.07757145582673,0.172,0.026,7.253672432216e-17,"9","TBK1"
3.45051846470242e-21,1.71703035732721,0.095,0.009,7.39411601801081e-17,"9","ORC6"
3.48299249995898e-21,0.77059636871347,0.457,0.124,7.4637046281621e-17,"9","DPP7"
3.73537053532412e-21,1.26670660516247,0.172,0.026,8.00452552014606e-17,"9","RYBP"
3.78378293275854e-21,0.698282244461708,0.216,0.038,8.10826844660827e-17,"9","LARP1"
3.79090974728742e-21,0.542378185110123,0.457,0.121,8.12354049746221e-17,"9","POLR2F"
3.94484438351065e-21,1.58848409699502,0.086,0.007,8.45340702942496e-17,"9","ACAD9"
4.20548460460871e-21,0.981880379894066,0.181,0.028,9.01193295921601e-17,"9","ACSF3"
4.28747674345085e-21,0.97495829402715,0.216,0.038,9.18763391354083e-17,"9","ESYT1"
4.4081467349032e-21,0.615496636889728,0.25,0.048,9.44621763822406e-17,"9","PARVB"
4.78431155981398e-21,1.04734872076033,0.233,0.043,1.02523012415254e-16,"9","C18orf32"
4.80478925499306e-21,1.11806477778494,0.198,0.033,1.02961828945246e-16,"9","RDH11"
4.90304103285426e-21,1.57137289549106,0.078,0.006,1.05067266293034e-16,"9","CAPN15"
4.91689570523098e-21,0.671832265682122,0.707,0.227,1.05364158067395e-16,"9","COX7A2L"
5.11975908550473e-21,1.35931010363529,0.181,0.029,1.09711317443281e-16,"9","LRRC47"
5.18853166125081e-21,1.14434420784595,0.241,0.046,1.11185044968944e-16,"9","ACTN4"
5.19391208272313e-21,1.2492506961648,0.138,0.018,1.11300342020674e-16,"9","VPS33A"
5.27179770164963e-21,0.669752063073902,0.724,0.234,1.1296935294865e-16,"9","EIF3M"
5.42818131300428e-21,0.662992749100834,0.31,0.068,1.16320497356369e-16,"9","PBRM1"
5.46911300415632e-21,0.754231276668655,0.414,0.107,1.17197622566066e-16,"9","FGFR1OP2"
5.70419816133419e-21,1.24819710086733,0.198,0.033,1.2223526239923e-16,"9","RNF4"
5.72122890695922e-21,1.01954402926928,0.362,0.088,1.22600214247229e-16,"9","STAT1"
5.81952962071136e-21,0.646403203127649,0.224,0.041,1.24706700242224e-16,"9","DMAP1"
5.9658518335347e-21,0.331848831784416,0.293,0.062,1.27842238940815e-16,"9","C15orf40"
6.49232987879326e-21,0.756994997437415,0.164,0.024,1.39124136972661e-16,"9","TAF6"
6.83553869263502e-21,4.95921232834272,0.026,0.001,1.46478758644476e-16,"9","HPDL"
7.01204227371182e-21,4.6278225815577,0.026,0.001,1.50261053883371e-16,"9","CIT"
7.03762229498124e-21,4.18893964640129,0.026,0.001,1.50809208159153e-16,"9","BUB1B"
7.04838293137607e-21,2.34996460327706,0.078,0.006,1.51039797836458e-16,"9","SGCB"
7.05050430954551e-21,1.02002840298622,0.336,0.079,1.51085256849251e-16,"9","XRN1"
7.07631131667372e-21,1.11327166964173,0.129,0.016,1.51638275205001e-16,"9","MAP2K4"
7.08579778906e-21,0.752005589265682,0.267,0.054,1.51841560821767e-16,"9","TMEM141"
7.08905952091367e-21,3.83380296590041,0.026,0.001,1.51911456473659e-16,"9","HYKK"
7.14516813254458e-21,0.742013450194013,0.586,0.178,1.53113807912298e-16,"9","PRDX6"
7.15110486587703e-21,0.56777354184474,0.638,0.194,1.53241026170879e-16,"9","PPP1CC"
7.27026830541964e-21,0.922712956997175,0.19,0.031,1.55794579516837e-16,"9","CLPX"
7.41228318736506e-21,1.97015749397696,0.078,0.006,1.58837816422046e-16,"9","TNIK"
7.73339645543782e-21,0.938391104239768,0.302,0.067,1.65718952643577e-16,"9","ACP5"
8.10138819276291e-21,2.179874243008,0.086,0.008,1.73604647582716e-16,"9","TRIP6"
8.86224794008881e-21,0.570692042798546,0.284,0.06,1.89909111108163e-16,"9","URM1"
9.15189722748584e-21,1.18069921947801,0.155,0.022,1.96116005687794e-16,"9","COQ8A"
9.30894326125778e-21,0.498993116047869,0.362,0.086,1.99481345145493e-16,"9","BAG1"
9.31551211426183e-21,1.32564525768217,0.138,0.018,1.99622109096517e-16,"9","TFPT"
9.33341768631062e-21,0.618877436728178,0.509,0.144,2.0000580759995e-16,"9","RAB7A"
9.35246296324088e-21,2.06209760587713,0.121,0.014,2.00413928839289e-16,"9","ARL3"
9.51972161972414e-21,2.77679669756416,0.052,0.003,2.03998114589069e-16,"9","ENSG00000133136"
1.01645096227702e-20,0.318245095278009,0.328,0.074,2.17815276706343e-16,"9","RAB14"
1.01830189059851e-20,0.624919192113116,0.345,0.081,2.18211912136356e-16,"9","RAB11B"
1.02578001494776e-20,0.540577499258263,0.233,0.043,2.19814399403156e-16,"9","MLX"
1.06484068718163e-20,0.850562317851008,0.25,0.049,2.28184710856152e-16,"9","MRPS25"
1.06570127775519e-20,0.710704702081493,0.207,0.036,2.28369126810159e-16,"9","ELP6"
1.14060300716338e-20,2.65036092393881,0.069,0.005,2.44419818405041e-16,"9","PIF1"
1.15862264994134e-20,0.581814522054506,0.25,0.049,2.48281247655929e-16,"9","RNF166"
1.18775984759533e-20,0.693729929374219,0.207,0.036,2.54525057741204e-16,"9","CNIH4"
1.2086888174197e-20,0.655573482210623,0.241,0.046,2.59009926684868e-16,"9","THYN1"
1.22699840579572e-20,1.94860797229315,0.112,0.012,2.62933488377965e-16,"9","TARBP2"
1.24762227880622e-20,0.911176361721596,0.155,0.022,2.67352978125384e-16,"9","GRWD1"
1.26992141188562e-20,0.597340707906077,0.5,0.14,2.72131459352968e-16,"9","BUD31"
1.29256269625729e-20,0.77650257002225,0.578,0.177,2.76983260180976e-16,"9","ATP5PB"
1.29825103585364e-20,1.6885085555479,0.086,0.008,2.78202214473077e-16,"9","ZWILCH"
1.34187345780248e-20,0.726432202100358,0.276,0.058,2.87550063272495e-16,"9","OXR1"
1.34343910597378e-20,1.03298857648535,0.198,0.034,2.87885566019121e-16,"9","RPA1"
1.36992342216874e-20,2.01727833550677,0.129,0.016,2.93560890136539e-16,"9","TUBGCP6"
1.39397279717379e-20,1.90310886886668,0.112,0.012,2.98714430706372e-16,"9","SLC17A9"
1.41543042455329e-20,1.31898745361601,0.207,0.036,3.03312585677524e-16,"9","TRPT1"
1.43391036923112e-20,0.356974680190535,0.259,0.052,3.07272653022537e-16,"9","ASXL1"
1.50126624061686e-20,0.531327926009318,0.414,0.107,3.21706342701787e-16,"9","SLC38A2"
1.54504087499678e-20,0.558601628117696,0.319,0.072,3.3108680910306e-16,"9","COPS2"
1.56316308618395e-20,0.71396056684599,0.328,0.075,3.34970217738358e-16,"9","MAPRE1"
1.58432804198435e-20,1.11525152221307,0.164,0.024,3.39505656116825e-16,"9","KCNN4"
1.59918282625432e-20,1.15445309726714,0.129,0.016,3.42688887838039e-16,"9","THG1L"
1.70394058761146e-20,0.998251908708697,0.276,0.058,3.65137428519259e-16,"9","UBL7"
1.82751787677224e-20,0.952443917464653,0.276,0.058,3.91618805813524e-16,"9","ZNF511"
1.83955788489284e-20,0.470034116181795,0.457,0.122,3.94198859153688e-16,"9","CYBC1"
2.0362151899513e-20,1.14326561821552,0.129,0.016,4.36340553054663e-16,"9","ISOC1"
2.12221330132757e-20,0.762049019890659,0.276,0.058,4.54769088341486e-16,"9","DCTPP1"
2.19266601683101e-20,1.02612580946786,0.664,0.232,4.69866400746716e-16,"9","PTGES3"
2.19769727359632e-20,1.62318775782061,0.112,0.013,4.70944548758955e-16,"9","APOBEC3F"
2.25253691361403e-20,0.503322670401152,0.638,0.196,4.8269613521835e-16,"9","MRPL54"
2.40458769236915e-20,2.12023231547957,0.06,0.004,5.15279096597786e-16,"9","KNSTRN"
2.45080046600386e-20,1.98444039288051,0.06,0.004,5.25182031859968e-16,"9","PSPH"
2.49198507666185e-20,1.70168924358769,0.095,0.009,5.34007482077868e-16,"9","NEK3"
2.77298809592232e-20,0.881914727891425,0.724,0.248,5.94223619075193e-16,"9","ARPC5"
2.78824507533579e-20,1.26470449326363,0.095,0.009,5.97493037193707e-16,"9","CDC23"
2.86345261739569e-20,1.11669283035052,0.086,0.008,6.13609261381723e-16,"9","CENPS"
2.98390180019673e-20,0.752535161177155,0.328,0.076,6.39420316764157e-16,"9","CLTB"
3.00318953877338e-20,0.594358486112613,0.448,0.121,6.43553486263748e-16,"9","UBE2L6"
3.04915778054741e-20,0.414699822794421,0.5,0.14,6.53404020793504e-16,"9","OCIAD1"
3.06978311779708e-20,1.16829324241832,0.259,0.053,6.57823824312736e-16,"9","SLBP"
3.18032891583464e-20,0.822041676146949,0.793,0.285,6.81512683374205e-16,"9","SERBP1"
3.27358971605849e-20,0.873176461034766,0.181,0.029,7.01497540254174e-16,"9","DHRSX"
3.36787174427762e-20,0.518681287179802,0.741,0.24,7.21701236081251e-16,"9","TMBIM4"
3.42476024226239e-20,1.60368202299528,0.138,0.018,7.33891872314408e-16,"9","STYXL1"
3.52424245108889e-20,1.15656771705887,0.164,0.025,7.55209914843839e-16,"9","THUMPD3"
3.57372828447057e-20,0.706821124273199,0.388,0.099,7.65814234079199e-16,"9","SPAG7"
3.72137654584186e-20,0.727686094869233,0.172,0.027,7.97453780008453e-16,"9","SLC30A9"
3.8655483350936e-20,1.06626617787138,0.147,0.02,8.28348352727208e-16,"9","CPSF3"
3.88234687962107e-20,0.677707212147394,0.25,0.05,8.31948112833999e-16,"9","ORMDL3"
4.08113831155151e-20,0.813623923664151,0.302,0.068,8.74547128782373e-16,"9","GET3"
4.21303463881208e-20,1.21164376534565,0.138,0.018,9.0281119275104e-16,"9","VARS"
4.24855321322395e-20,0.528507503396101,0.207,0.037,9.10422468061761e-16,"9","POLR3K"
4.47303890117915e-20,2.41157207959758,0.078,0.006,9.5852750613368e-16,"9","MMP25-AS1"
4.53815589285741e-20,1.5429895107888,0.103,0.011,9.72481426280414e-16,"9","GEMIN2"
4.99598029311412e-20,1.16769633863303,0.164,0.025,1.07058861701143e-15,"9","NSMCE2"
5.01631396792284e-20,0.759087915011908,0.172,0.027,1.07494592018619e-15,"9","SMG7"
5.13180935210737e-20,1.30717629431817,0.121,0.014,1.09969542606309e-15,"9","DCTN5"
5.14224180304047e-20,0.992106395528425,0.698,0.255,1.10193099597354e-15,"9","EIF5A"
5.27508018190478e-20,2.07189394129866,0.086,0.008,1.13039693218037e-15,"9","PPAT"
5.57289338624916e-20,1.09686862731696,0.147,0.02,1.19421532373933e-15,"9","PAK1IP1"
5.89040400003855e-20,2.66469721749458,0.052,0.003,1.26225467316826e-15,"9","MSC"
5.91159784277641e-20,2.67173859412708,0.052,0.003,1.26679630172856e-15,"9","PRSS21"
6.10576611598699e-20,2.57189542590281,0.052,0.003,1.30840462099485e-15,"9","ETV2"
6.37737906100118e-20,0.601499031062453,0.638,0.201,1.36660855898194e-15,"9","GYPC"
6.47166849881255e-20,0.852047486822236,0.517,0.154,1.38681384261054e-15,"9","PA2G4"
6.63409692668032e-20,2.66844315914908,0.078,0.006,1.42162063041832e-15,"9","PIGU"
6.64320609202221e-20,0.81955653260408,0.19,0.032,1.42357263345944e-15,"9","EED"
6.8030761027436e-20,0.631752060170358,0.414,0.109,1.45783117805693e-15,"9","MGST3"
6.82988650076136e-20,1.1673410679144,0.155,0.023,1.46357637824815e-15,"9","N4BP2"
7.25927582855696e-20,0.412633123683474,0.25,0.05,1.55559021730147e-15,"9","CUTC"
7.65241856746022e-20,1.51937729838419,0.112,0.013,1.63983677482105e-15,"9","PHTF1"
7.76163972385119e-20,1.5564878533907,0.112,0.013,1.66324177642407e-15,"9","FAM114A2"
7.90033505868222e-20,1.46780568126708,0.112,0.013,1.69296279972501e-15,"9","EML2"
7.98762656206048e-20,0.537153178892836,0.345,0.083,1.71166849598394e-15,"9","MGMT"
8.15609751243765e-20,0.841899295315728,0.164,0.025,1.74777013594026e-15,"9","C12orf49"
8.46761158464836e-20,0.620360779736157,0.698,0.231,1.8145244864743e-15,"9","GSTK1"
8.472165673014e-20,0.800582296854413,0.741,0.259,1.81550038207017e-15,"9","NDUFB9"
8.74712229839936e-20,0.562221509784697,0.267,0.056,1.874420837324e-15,"9","FBXL15"
8.78496105331352e-20,1.98853483431528,0.129,0.017,1.88252930411456e-15,"9","ANKRD37"
8.88921184995464e-20,0.550395004239577,0.155,0.023,1.90486920732678e-15,"9","RAE1"
8.95550312330204e-20,1.84806219286896,0.095,0.009,1.91907476429239e-15,"9","PUDP"
9.36600675814608e-20,0.978424534258766,0.784,0.315,2.00704158820312e-15,"9","SLC25A5"
9.52577395817626e-20,0.616971543523188,0.198,0.035,2.04127810149759e-15,"9","COASY"
9.55127617022147e-20,0.994407570102239,0.216,0.04,2.04674297051676e-15,"9","DAP"
1.00223212210396e-19,0.985319541542917,0.81,0.33,2.14768321445658e-15,"9","CYCS"
1.04482047848067e-19,0.611279477164318,0.353,0.087,2.23894580333623e-15,"9","SNX5"
1.05144921153035e-19,0.956919043901187,0.767,0.305,2.25315051538839e-15,"9","RPL22L1"
1.0846349174079e-19,0.634874238634874,0.534,0.161,2.3242641645134e-15,"9","PPP2R5C"
1.10720968783501e-19,0.913591111036426,0.216,0.04,2.37263964006164e-15,"9","DPH3"
1.13040266467875e-19,0.563697858141979,0.336,0.08,2.42233987014009e-15,"9","TIMM17B"
1.13550488043148e-19,1.98021504463092,0.095,0.01,2.43327340827662e-15,"9","ADGRG5"
1.19351645510592e-19,1.81800236905383,0.095,0.01,2.55758641164648e-15,"9","SRD5A3"
1.22577558759983e-19,0.627411266749192,0.569,0.173,2.62671450666767e-15,"9","ENY2"
1.23088581233374e-19,1.27203090961987,0.129,0.017,2.63766520724997e-15,"9","KIAA2013"
1.28755471072567e-19,0.616619084389299,0.388,0.1,2.75910098961404e-15,"9","IFITM3"
1.28959512128609e-19,1.05561199527922,0.25,0.051,2.76347338540396e-15,"9","QTRT1"
1.30273873028446e-19,0.51378608197391,0.233,0.045,2.79163882512657e-15,"9","UBA1"
1.33306193808608e-19,3.03469164919103,0.052,0.003,2.85661842712466e-15,"9","MT1E"
1.36976381618053e-19,0.733616943068812,0.862,0.315,2.93526688169326e-15,"9","C4orf3"
1.37304771856677e-19,0.805841251729015,0.25,0.051,2.94230395611673e-15,"9","RNF5"
1.37406822006086e-19,0.44700454190775,0.638,0.199,2.94449078876842e-15,"9","VPS28"
1.54277633664755e-19,0.995122931336494,0.138,0.019,3.30601541180204e-15,"9","DHRS4"
1.56820889611786e-19,0.611598571330658,0.224,0.043,3.36051484349097e-15,"9","CTDNEP1"
1.64799892561829e-19,1.03327981946203,0.216,0.04,3.53149689770743e-15,"9","RAP1GDS1"
1.65642130514604e-19,4.13466526574153,0.026,0.001,3.54954521479745e-15,"9","CEND1"
1.67905632365834e-19,3.30710162658105,0.026,0.001,3.59804979596745e-15,"9","SLC39A14"
1.67905632365834e-19,2.80317828687586,0.026,0.001,3.59804979596745e-15,"9","AC004771.1"
1.68390652629791e-19,1.23228475736783,0.172,0.028,3.6084432952038e-15,"9","VAV1"
1.69674142439975e-19,1.5540057471443,0.086,0.008,3.63594719834621e-15,"9","MSTO1"
1.69906987668593e-19,0.8168363477909,0.647,0.219,3.64093683875029e-15,"9","TSPO"
1.70830913349568e-19,0.812267716850912,0.776,0.291,3.6607356421679e-15,"9","ATP5IF1"
1.73794222896396e-19,0.718398699135675,0.336,0.082,3.72423640244686e-15,"9","WDR33"
1.77322467944382e-19,1.28364331959981,0.19,0.033,3.79984316558017e-15,"9","HEXB"
1.79923452671182e-19,0.682362803370115,0.724,0.247,3.85557966729075e-15,"9","SUMO1"
1.81065004597048e-19,0.723373412547404,0.207,0.038,3.88004198351013e-15,"9","JKAMP"
1.81673930467262e-19,1.28057953592147,0.095,0.01,3.89309065598295e-15,"9","CTPS1"
2.00022281404876e-19,1.4204448508362,0.405,0.115,4.28627746822509e-15,"9","IFITM1"
2.03092609221698e-19,1.03161009116177,0.129,0.017,4.35207152301176e-15,"9","RPUSD2"
2.14275416850746e-19,1.49758088705872,0.112,0.013,4.59170790769463e-15,"9","ALKBH3"
2.25429077156851e-19,1.78142137864074,0.121,0.015,4.83071969439416e-15,"9","LNPK"
2.27048843404313e-19,0.788178081040601,0.836,0.317,4.86542966531102e-15,"9","ISCU"
2.27983651418269e-19,1.2898392114865,0.129,0.017,4.88546166624209e-15,"9","PTPA"
2.33825730933992e-19,0.793013752089952,0.216,0.04,5.01065158818451e-15,"9","DCTN6"
2.39831218149373e-19,1.38980082574736,0.095,0.01,5.13934317372291e-15,"9","ARID3B"
2.43131288703482e-19,0.617246103632772,0.353,0.088,5.21006038562691e-15,"9","QARS"
2.4361030358791e-19,0.989938448925622,0.19,0.033,5.22032519558532e-15,"9","TPGS2"
2.51936571171116e-19,1.66973201681815,0.164,0.026,5.39874878362584e-15,"9","GOLGA3"
2.6551039911144e-19,1.95170797492816,0.112,0.013,5.68962234255904e-15,"9","PPOX"
2.72234647901493e-19,0.886092027289111,0.198,0.035,5.83371626988109e-15,"9","CLIC4"
2.75029381741994e-19,0.972095297488847,0.241,0.049,5.8936046213492e-15,"9","CORO1B"
2.83343391376348e-19,0.54997562921923,0.569,0.174,6.07176553380376e-15,"9","NHP2"
2.87541270363735e-19,0.591766474179071,0.44,0.122,6.16172188262448e-15,"9","ASAH1"
2.99482637326e-19,0.432591588828983,0.336,0.081,6.41761343525886e-15,"9","FBXO7"
3.00175491747478e-19,1.29543458963861,0.224,0.044,6.43246061265671e-15,"9","CFAP410"
3.03512461921353e-19,0.897252072275037,0.293,0.067,6.50396854651268e-15,"9","PARL"
3.06789018443851e-19,1.40009630262163,0.103,0.011,6.57418187623329e-15,"9","TXNL4B"
3.15883600263782e-19,0.905240788241024,0.198,0.035,6.76906967005257e-15,"9","PLIN3"
3.23134235114492e-19,1.18017201056831,0.147,0.021,6.92444352426845e-15,"9","RBM18"
3.32097115295076e-19,0.457598746480339,0.371,0.094,7.11650908365819e-15,"9","DNAJC4"
3.3273481682156e-19,0.417635838617148,0.31,0.072,7.1301743896692e-15,"9","ACIN1"
3.46628741556536e-19,1.5397149161423,0.086,0.008,7.42790730281501e-15,"9","CTU2"
3.55682871687361e-19,0.840377765807686,0.164,0.026,7.62192825738846e-15,"9","TRMT6"
3.62325085438668e-19,1.25162210329513,0.241,0.05,7.76426425586522e-15,"9","FUOM"
3.68484180160929e-19,1.3753131646686,0.207,0.039,7.89624749666855e-15,"9","LINC01480"
3.68550281252179e-19,0.595544102043897,0.25,0.052,7.89766397695294e-15,"9","ASNSD1"
3.72920573017149e-19,1.16442565660503,0.241,0.05,7.99131495918448e-15,"9","C16orf54"
3.73601873464005e-19,0.609273873941294,0.672,0.222,8.00591454646017e-15,"9","SF3B6"
3.82802906921329e-19,1.36890572604359,0.121,0.015,8.20308349241717e-15,"9","MED27"
3.86075691920348e-19,1.15625541558511,0.181,0.031,8.27321600216114e-15,"9","ORC3"
3.88123089935491e-19,0.888577946758524,0.181,0.03,8.31708969422763e-15,"9","ZNF330"
4.04894884169941e-19,0.38687163973004,0.319,0.075,8.67649247287766e-15,"9","CDC5L"
4.26750921605632e-19,1.93612521339465,0.086,0.008,9.14484549908708e-15,"9","PAM16"
4.34126151178951e-19,1.48108708007815,0.095,0.01,9.30288929361375e-15,"9","WDYHV1"
4.34187949265845e-19,0.920769288404423,0.897,0.434,9.30421356481779e-15,"9","UQCR11"
4.40080768913409e-19,1.18975863037195,0.216,0.041,9.43049079704545e-15,"9","RAB30-DT"
4.40166268523343e-19,0.663466293723565,0.612,0.195,9.43232296818671e-15,"9","CYTIP"
4.40274614780128e-19,2.05268391506759,0.086,0.008,9.43464472012337e-15,"9","GNB1L"
4.55835958189451e-19,1.28192869561528,0.138,0.019,9.76810874804174e-15,"9","PCK2"
4.58732036659942e-19,0.438518939302664,0.431,0.117,9.8301688135859e-15,"9","ILF3"
4.59985175646978e-19,0.776480837355935,0.233,0.046,9.85702232893909e-15,"9","EFHD2"
4.63335565779085e-19,0.57633396912928,0.457,0.13,9.92881783908002e-15,"9","AP3S1"
4.75466757303232e-19,0.735644201334251,0.19,0.033,1.0188777142251e-14,"9","GABPB1"
4.98886616080944e-19,5.13871614353873,0.017,0,1.06906412959985e-14,"9","TYMSOS"
5.03800509382394e-19,5.04867207558738,0.017,0,1.07959411155553e-14,"9","NPIPA3"
5.0627535504975e-19,3.87672711974974,0.017,0,1.08489745833611e-14,"9","MB21D2"
5.0627535504975e-19,5.21602598176473,0.017,0,1.08489745833611e-14,"9","ENPP5"
5.0627535504975e-19,3.46866339891382,0.017,0,1.08489745833611e-14,"9","PRTFDC1"
5.0627535504975e-19,4.10249520718563,0.017,0,1.08489745833611e-14,"9","E2F7"
5.0627535504975e-19,3.8923874239717,0.017,0,1.08489745833611e-14,"9","ZNRF1"
5.0627535504975e-19,4.06576208464727,0.017,0,1.08489745833611e-14,"9","EME1"
5.0627535504975e-19,4.20038382536778,0.017,0,1.08489745833611e-14,"9","SYCE2"
5.0627535504975e-19,3.49215779286422,0.017,0,1.08489745833611e-14,"9","DMC1"
5.1250470922739e-19,0.4870918757824,0.448,0.125,1.09824634140337e-14,"9","THOC7"
5.22366448912022e-19,0.707231278429016,0.224,0.044,1.11937906337357e-14,"9","CTSB"
5.33275663209536e-19,1.31838264345449,0.147,0.021,1.14275641869172e-14,"9","C18orf21"
5.38135754624059e-19,1.38458048919414,0.129,0.017,1.1531711085839e-14,"9","TM9SF4"
5.51538182966349e-19,0.286242040866554,0.284,0.063,1.18189117227859e-14,"9","GTF2B"
5.5737340335636e-19,0.868786800969501,0.922,0.473,1.19439546605234e-14,"9","EDF1"
5.70607571962897e-19,1.11038821393666,0.164,0.026,1.22275496595929e-14,"9","ASF1A"
5.885748494246e-19,1.27407836687704,0.095,0.01,1.26125704483198e-14,"9","RPE"
5.93725617270852e-19,0.602393578661253,0.345,0.086,1.27229462524971e-14,"9","CCDC186"
5.94857985681051e-19,1.02200380642965,0.155,0.024,1.27472117751592e-14,"9","CPSF2"
5.9995679589618e-19,2.47124093284729,0.043,0.002,1.28564741792592e-14,"9","APOBEC3H"
6.11629555310853e-19,0.656554147774279,0.586,0.185,1.31066097407563e-14,"9","SLTM"
6.24240942777931e-19,1.96693332486054,0.086,0.008,1.33768591627883e-14,"9","NAGA"
6.43614907215382e-19,1.00923946675978,0.207,0.039,1.37920238467184e-14,"9","LYAR"
6.46491062662915e-19,1.37536329843513,0.138,0.019,1.38536569818036e-14,"9","UBAP2"
6.73105885326136e-19,0.669645837682047,0.448,0.128,1.44239860166538e-14,"9","RPA3"
